#FILE	tmp/pdfs/fitting_dimension_audit/fujikin_ocr/ocr-03.png
0.915698	0.872294	0.024709	0.010823	0.3000	7: mm)
0.188953	0.813853	0.015988	0.010823	1.0000	6.35
0.212209	0.813853	0.015988	0.010823	1.0000	6.35
0.236919	0.813853	0.013081	0.010823	1.0000	4.4
0.255814	0.813853	0.020349	0.010823	1.0000	12.65
0.281977	0.813853	0.015988	0.010823	1.0000	15.2
0.303779	0.813853	0.017442	0.010823	1.0000	6.35
0.328488	0.813853	0.050872	0.010823	1.0000	UJR-6.35MS-AW-S
0.667151	0.813853	0.015988	0.010823	1.0000	6.35
0.690407	0.813853	0.015988	0.010823	1.0000	6.35
0.715116	0.813853	0.013081	0.010823	1.0000	4.4
0.735465	0.813853	0.018895	0.010823	1.0000	12.65
0.780523	0.813853	0.020349	0.010823	1.0000	19.05
0.806686	0.813853	0.058140	0.010823	1.0000	UJR-6.35MS-L31-AW
0.667151	0.794372	0.017442	0.010823	1.0000	9.52
0.690407	0.794372	0.015988	0.010823	1.0000	9.52
0.715116	0.794372	0.013081	0.010823	1.0000	7.4
0.736919	0.794372	0.015988	0.010823	1.0000	20.3
0.763081	0.794372	0.010174	0.010823	1.0000	32
0.781977	0.794372	0.018895	0.010823	1.0000	19.05
0.806686	0.794372	0.058140	0.010823	1.0000	UJR-9.52MS-L32-AW
0.667151	0.774892	0.017442	0.010823	1.0000	9.52
0.690407	0.774892	0.017442	0.010823	1.0000	12.7
0.713663	0.774892	0.015988	0.010823	1.0000	10.3
0.736919	0.774892	0.015988	0.010823	1.0000	20.3
0.781977	0.774892	0.018895	0.010823	1.0000	19.05
0.806686	0.774892	0.058140	0.010823	1.0000	UJR-12.7MS-L32-AW
0.188953	0.614719	0.015988	0.010823	1.0000	6.35
0.212209	0.614719	0.015988	0.010823	1.0000	6.35
0.236919	0.614719	0.013081	0.010823	1.0000	4.4
0.255814	0.614719	0.020349	0.010823	1.0000	12.65
0.281977	0.614719	0.015988	0.010823	1.0000	18.2
0.303779	0.614719	0.015988	0.010823	1.0000	6.35
0.327035	0.614719	0.063953	0.010823	1.0000	UJR-6.35MS-L18-AW-S
0.667151	0.614719	0.015988	0.010823	1.0000	6.35
0.690407	0.614719	0.015988	0.010823	1.0000	6.35
0.715116	0.614719	0.014535	0.010823	1.0000	4.4
0.734012	0.614719	0.021802	0.010823	1.0000	12.65
0.760174	0.614719	0.017442	0.010823	1.0000	43.2
0.779070	0.614719	0.021802	0.010823	1.0000	19.05
0.806686	0.614719	0.050872	0.010823	1.0000	UJR-6.35MS-AW
0.188953	0.595238	0.017442	0.010823	1.0000	9.52
0.212209	0.595238	0.015988	0.010823	1.0000	9.52
0.236919	0.595238	0.013081	0.010823	1.0000	7.4
0.258721	0.595238	0.015988	0.010823	1.0000	20.3
0.281977	0.595238	0.015988	0.010823	1.0000	19.3
0.303779	0.595238	0.015988	0.010823	1.0000	6.35
0.328488	0.595238	0.063953	0.010823	1.0000	UJR-9.52MS-L19-AW-S
0.667151	0.595238	0.017442	0.010823	1.0000	9.52
0.690407	0.595238	0.015988	0.010823	1.0000	9.52
0.715116	0.595238	0.013081	0.010823	1.0000	7.4
0.736919	0.595238	0.017442	0.010823	1.0000	20.3
0.757267	0.595166	0.043605	0.010952	1.0000	45.45 19.05
0.806686	0.595238	0.050872	0.010823	1.0000	UJR-9.52MS-AW
0.188953	0.575758	0.015988	0.010823	1.0000	9.52
0.212209	0.575758	0.015988	0.010823	1.0000	12.7
0.235465	0.575758	0.015988	0.010823	1.0000	10.3
0.258721	0.575758	0.015988	0.010823	1.0000	20.3
0.281977	0.575758	0.015988	0.010823	1.0000	19.3
0.303779	0.575758	0.017442	0.010823	1.0000	6.35
0.328488	0.575758	0.062500	0.010823	1.0000	UJR-12.7MS-L19-AW-S
0.667151	0.575758	0.017442	0.010823	1.0000	9.52
0.690407	0.575758	0.017442	0.010823	1.0000	12.7
0.712209	0.575758	0.018895	0.010823	1.0000	10.3
0.735465	0.575758	0.017442	0.010823	1.0000	20.3
0.757267	0.575758	0.043605	0.010823	1.0000	45.45 19.05
0.806686	0.575758	0.050872	0.010823	1.0000	UJR-12.7MS-AW
0.665698	0.556269	0.068314	0.010952	1.0000	19.05 19.05 16.57
0.732558	0.556277	0.020349	0.010823	1.0000	29.1
0.757267	0.556277	0.020349	0.010823	1.0000	51.5
0.777616	0.556277	0.023256	0.010823	1.0000	19.05.
0.806686	0.556277	0.055233	0.010823	1.0000	UJR-19.05MS-AW
0.188953	0.415584	0.015988	0.010823	1.0000	6.35
0.212209	0.415584	0.015988	0.010823	1.0000	6.35
0.236919	0.417749	0.013081	0.008658	1.0000	4.4
0.255814	0.415584	0.023256	0.010823	1.0000	12.65
0.280523	0.415584	0.017442	0.010823	1.0000	33.5
0.303779	0.415584	0.017442	0.010823	1.0000	6.35
0.327035	0.415584	0.063953	0.010823	1.0000	UJR-6.35MS-L33-AW-S
0.667151	0.417674	0.042151	0.006569	1.0000	9.52 6.35
0.710756	0.415408	0.183140	0.010999	1.0000	4.4 15.1 20.3 28.45 19.05 UJR-9.52x6.35MS-L28.5-AW
0.188953	0.396104	0.015988	0.010823	1.0000	9.52
0.212209	0.398268	0.015988	0.008658	1.0000	9.52
0.258721	0.396104	0.015988	0.010823	1.0000	20.3
0.281977	0.396104	0.015988	0.010823	1.0000	37.5
0.303779	0.396104	0.015988	0.010823	1.0000	6.35
0.328488	0.396104	0.063953	0.010823	1.0000	UJR-9.52MS-L37-AW-S
0.188953	0.376623	0.015988	0.010823	1.0000	9.52
0.236919	0.378788	0.014535	0.008658	1.0000	10.3
0.258721	0.378788	0.015988	0.008658	1.0000	20.3
0.281977	0.378788	0.015988	0.008658	1.0000	375
0.305233	0.378788	0.014535	0.008658	1.0000	6.35
0.328488	0.376623	0.062500	0.010823	1.0000	UJR-12.7MS-L37-AW-S
0.668605	0.240181	0.127907	0.013218	0.5000	П ПD D1 D2 D3 D4
0.236919	0.218615	0.013081	0.010823	1.0000	4.4
0.254360	0.218615	0.021802	0.010823	1.0000	12.65
0.283430	0.218615	0.011628	0.008658	1.0000	28
0.302326	0.218615	0.020349	0.010823	1.0000	19.05
0.328488	0.218615	0.056686	0.010823	1.0000	UJR-6.35MS-L28-AW
0.633721	0.209957	0.015988	0.032468	0.3000	80204
0.667151	0.218615	0.017442	0.010823	1.0000	9.52
0.686047	0.218615	0.020349	0.010823	1.0000	6.35
0.728198	0.218615	0.072674	0.010993	1.0000	4.4 15.1 20.3
0.800872	0.218615	0.111919	0.010993	1.0000	45.5 19.05 UJR-9.52x6.35MS-Aw
0.188953	0.199134	0.015988	0.008658	1.0000	9.52
0.212209	0.199134	0.015988	0.008658	1.0000	9.52
0.236919	0.196970	0.013081	0.010823	1.0000	7.4
0.258721	0.196970	0.017442	0.010823	1.0000	20.3
0.279070	0.199134	0.020349	0.008658	1.0000	28.45
0.305233	0.199134	0.017442	0.008658	1.0000	9.05
0.328488	0.199134	0.062500	0.010823	1.0000	UJR-9.52MS-L28.5-AW
0.668605	0.199134	0.017442	0.008658	1.0000	9.05
0.780523	0.199134	0.018895	0.008658	1.0000	29.1
0.805233	0.199134	0.017442	0.008658	1.0000	51.5
0.825581	0.199134	0.021802	0.008658	1.0000	19.05
0.853198	0.199134	0.062500	0.010823	1.0000	UJR-19.05x6.35MS-AW
0.235465	0.181818	0.014535	0.004329	0.5000	102
0.258721	0.177489	0.017442	0.010823	1.0000	20.3
0.276163	0.179654	0.043605	0.006525	1.0000	28.45 19.05
0.328322	0.176997	0.062839	0.014343	1.0000	UJR-12.7MS-L28.5-AW
0.665698	0.179654	0.040698	0.010823	1.0000	19.05 9.52
0.712209	0.177489	0.063953	0.012987	1.0000	7.4 16.57 22.2
0.777488	0.176993	0.070044	0.014924	1.0000	29.1 51.5 19.05
0.848837	0.179654	0.065407	0.006525	1.0000	• UJR-19.05 X9.52MS-AW
0.834302	0.056269	0.087209	0.015160	1.0000	Fujikin® Incorporated
0.931686	0.058442	0.008721	0.012987	1.0000	6
#FILE	tmp/pdfs/fitting_dimension_audit/fujikin_ocr/ocr-05.png
0.069701	0.923780	0.066993	0.022569	0.3000	UUR EEA
0.616175	0.919643	0.171750	0.026424	1.0000	Safety & Clean Technology
0.885174	0.891616	0.055233	0.019639	0.3000	UJR FA
0.915698	0.872294	0.024709	0.010823	0.3000	: mm)
0.190407	0.813853	0.013081	0.010823	1.0000	3.2
0.215116	0.813853	0.011628	0.010823	1.0000	3.2
